GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AV2001
"G2600250","1890","Michigan","260","Calhoun","0250","Calhoun",42905
"G2600270","1890","Michigan","260","Cass","0270","Cass",19306
"G2600290","1890","Michigan","260","Charlevoix","0290","Charlevoix",9418
"G2600310","1890","Michigan","260","Cheboygan","0310","Cheboygan",11823
"G2600330","1890","Michigan","260","Chippewa","0330","Chippewa",11554
"G2600350","1890","Michigan","260","Clare","0350","Clare",7554
"G2600370","1890","Michigan","260","Clinton","0370","Clinton",26475
"G2600390","1890","Michigan","260","Crawford","0390","Crawford",2947
"G2600410","1890","Michigan","260","Delta","0410","Delta",15104
"G2600450","1890","Michigan","260","Eaton","0450","Eaton",32009
"G2600470","1890","Michigan","260","Emmet","0470","Emmet",7816
"G2600490","1890","Michigan","260","Genesee","0490","Genesee",39170
"G2600510","1890","Michigan","260","Gladwin","0510","Gladwin",4190
"G2600530","1890","Michigan","260","Gogebic","0530","Gogebic",13153
"G2600550","1890","Michigan","260","Grand Traverse","0550","Grand Traverse",13281
"G2600570","1890","Michigan","260","Gratiot","0570","Gratiot",28530
"G2600590","1890","Michigan","260","Hillsdale","0590","Hillsdale",30602
"G2600610","1890","Michigan","260","Houghton","0610","Houghton",35340
"G2600630","1890","Michigan","260","Huron","0630","Huron",28530
"G2600650","1890","Michigan","260","Ingham","0650","Ingham",37203
"G2600670","1890","Michigan","260","Ionia","0670","Ionia",32703
"G2600690","1890","Michigan","260","Iosco","0690","Iosco",15161
"G2600710","1890","Michigan","260","Iron","0710","Iron",4420
"G2600730","1890","Michigan","260","Isabella","0730","Isabella",18304
"G2600735","1890","Michigan","260","Isle Royale","0735","Isle Royale",135
"G2600750","1890","Michigan","260","Jackson","0750","Jackson",44499
"G2600770","1890","Michigan","260","Kalamazoo","0770","Kalamazoo",38702
"G2600790","1890","Michigan","260","Kalkaska","0790","Kalkaska",5146
"G2600810","1890","Michigan","260","Kent","0810","Kent",109183
"G2600830","1890","Michigan","260","Keweenaw","0830","Keweenaw",2893
"G2600850","1890","Michigan","260","Lake","0850","Lake",6502
"G2600870","1890","Michigan","260","Lapeer","0870","Lapeer",29111
"G2600890","1890","Michigan","260","Leelanau","0890","Leelanau",7633
"G2600910","1890","Michigan","260","Lenawee","0910","Lenawee",48044
"G2600930","1890","Michigan","260","Livingston","0930","Livingston",20797
"G2600950","1890","Michigan","260","Luce","0950","Luce",2447
"G2600970","1890","Michigan","260","Mackinac","0970","Mackinac",7382
"G2600990","1890","Michigan","260","Macomb","0990","Macomb",31765
"G2601010","1890","Michigan","260","Manistee","1010","Manistee",24179
"G2601015","1890","Michigan","260","Manitou","1015","Manitou",804
"G2601030","1890","Michigan","260","Marquette","1030","Marquette",39390
"G2601050","1890","Michigan","260","Mason","1050","Mason",16032
"G2601070","1890","Michigan","260","Mecosta","1070","Mecosta",19296
"G2601090","1890","Michigan","260","Menominee","1090","Menominee",33453
"G2601110","1890","Michigan","260","Midland","1110","Midland",10611
"G2601130","1890","Michigan","260","Missaukee","1130","Missaukee",5032
"G2601150","1890","Michigan","260","Monroe","1150","Monroe",32247
"G2601170","1890","Michigan","260","Montcalm","1170","Montcalm",32517
"G2601190","1890","Michigan","260","Montmorency","1190","Montmorency",1484
"G2601210","1890","Michigan","260","Muskegon","1210","Muskegon",39876
"G2601230","1890","Michigan","260","Newaygo","1230","Newaygo",20412
"G2601250","1890","Michigan","260","Oakland","1250","Oakland",40920
"G2601270","1890","Michigan","260","Oceana","1270","Oceana",15391
"G2601290","1890","Michigan","260","Ogemaw","1290","Ogemaw",5575
"G2601310","1890","Michigan","260","Ontonagon","1310","Ontonagon",3695
"G2601330","1890","Michigan","260","Osceola","1330","Osceola",14566
"G2601350","1890","Michigan","260","Oscoda","1350","Oscoda",1895
"G2601370","1890","Michigan","260","Otsego","1370","Otsego",4268
"G2601390","1890","Michigan","260","Ottawa","1390","Ottawa",35260
"G2601410","1890","Michigan","260","Presque Isle","1410","Presque Isle",4664
"G2601430","1890","Michigan","260","Roscommon","1430","Roscommon",2033
"G2601450","1890","Michigan","260","Saginaw","1450","Saginaw",81703
"G2601470","1890","Michigan","260","St Clair","1470","St Clair",52005
"G2601490","1890","Michigan","260","St Joseph","1490","St Joseph",25207
"G2601510","1890","Michigan","260","Sanilac","1510","Sanilac",32572
"G2601530","1890","Michigan","260","Schoolcraft","1530","Schoolcraft",5776
"G2601550","1890","Michigan","260","Shiawassee","1550","Shiawassee",30924
"G2601570","1890","Michigan","260","Tuscola","1570","Tuscola",32427
"G2601590","1890","Michigan","260","Van Buren","1590","Van Buren",29827
"G2601610","1890","Michigan","260","Washtenaw","1610","Washtenaw",40965
"G2601630","1890","Michigan","260","Wayne","1630","Wayne",253276
"G2601650","1890","Michigan","260","Wexford","1650","Wexford",11262
"G2700010","1890","Minnesota","270","Aitkin","0010","Aitkin",2228
"G2700030","1890","Minnesota","270","Anoka","0030","Anoka",9864
"G2700050","1890","Minnesota","270","Becker","0050","Becker",9222
"G2700070","1890","Minnesota","270","Beltrami","0070","Beltrami",312
"G2700090","1890","Minnesota","270","Benton","0090","Benton",6258
"G2700110","1890","Minnesota","270","Big Stone","0110","Big Stone",5655
"G2700130","1890","Minnesota","270","Blue Earth","0130","Blue Earth",29168
"G2700150","1890","Minnesota","270","Brown","0150","Brown",15814
"G2700170","1890","Minnesota","270","Carlton","0170","Carlton",5251
"G2700190","1890","Minnesota","270","Carver","0190","Carver",16532
"G2700210","1890","Minnesota","270","Cass","0210","Cass",1247
"G2700230","1890","Minnesota","270","Chippewa","0230","Chippewa",8554
"G2700250","1890","Minnesota","270","Chisago","0250","Chisago",10352
"G2700270","1890","Minnesota","270","Clay","0270","Clay",11509
"G2700310","1890","Minnesota","270","Cook","0310","Cook",97
"G2700330","1890","Minnesota","270","Cottonwood","0330","Cottonwood",7411
"G2700350","1890","Minnesota","270","Crow Wing","0350","Crow Wing",8711
"G2700370","1890","Minnesota","270","Dakota","0370","Dakota",20130
"G2700390","1890","Minnesota","270","Dodge","0390","Dodge",10859
"G2700410","1890","Minnesota","270","Douglas","0410","Douglas",14592
"G2700430","1890","Minnesota","270","Faribault","0430","Faribault",16708
"G2700450","1890","Minnesota","270","Fillmore","0450","Fillmore",25949
"G2700470","1890","Minnesota","270","Freeborn","0470","Freeborn",17947
"G2700490","1890","Minnesota","270","Goodhue","0490","Goodhue",28726
"G2700510","1890","Minnesota","270","Grant","0510","Grant",6875
"G2700530","1890","Minnesota","270","Hennepin","0530","Hennepin",183839
"G2700550","1890","Minnesota","270","Houston","0550","Houston",14652
"G2700570","1890","Minnesota","270","Hubbard","0570","Hubbard",1404
"G2700590","1890","Minnesota","270","Isanti","0590","Isanti",7607
"G2700610","1890","Minnesota","270","Itasca","0610","Itasca",720
"G2700630","1890","Minnesota","270","Jackson","0630","Jackson",8922
"G2700650","1890","Minnesota","270","Kanabec","0650","Kanabec",1520
"G2700670","1890","Minnesota","270","Kandiyohi","0670","Kandiyohi",13996
"G2700690","1890","Minnesota","270","Kittson","0690","Kittson",5292
"G2700730","1890","Minnesota","270","Lac Qui Parle","0730","Lac Qui Parle",10379
"G2700750","1890","Minnesota","270","Lake","0750","Lake",1276
"G2700790","1890","Minnesota","270","Le Sueur","0790","Le Sueur",19038
"G2700810","1890","Minnesota","270","Lincoln","0810","Lincoln",5680
"G2700830","1890","Minnesota","270","Lyon","0830","Lyon",9484
"G2700850","1890","Minnesota","270","McLeod","0850","Mcleod",17026
"G2700890","1890","Minnesota","270","Marshall","0890","Marshall",9130
"G2700910","1890","Minnesota","270","Martin","0910","Martin",9402
"G2700930","1890","Minnesota","270","Meeker","0930","Meeker",15447
"G2700950","1890","Minnesota","270","Mille Lacs","0950","Mille Lacs",2827
"G2700970","1890","Minnesota","270","Morrison","0970","Morrison",13312
"G2700990","1890","Minnesota","270","Mower","0990","Mower",17982
"G2701010","1890","Minnesota","270","Murray","1010","Murray",6641
"G2701030","1890","Minnesota","270","Nicollet","1030","Nicollet",13373
"G2701050","1890","Minnesota","270","Nobles","1050","Nobles",7957
"G2701070","1890","Minnesota","270","Norman","1070","Norman",10616
"G2701090","1890","Minnesota","270","Olmsted","1090","Olmsted",19800
"G2701110","1890","Minnesota","270","Otter Tail","1110","Otter Tail",34217
"G2701150","1890","Minnesota","270","Pine","1150","Pine",3911
"G2701170","1890","Minnesota","270","Pipestone","1170","Pipestone",5126
"G2701190","1890","Minnesota","270","Polk","1190","Polk",30169
"G2701210","1890","Minnesota","270","Pope","1210","Pope",10032
"G2701230","1890","Minnesota","270","Ramsey","1230","Ramsey",138252
"G2701270","1890","Minnesota","270","Redwood","1270","Redwood",9280
"G2701290","1890","Minnesota","270","Renville","1290","Renville",17098
"G2701310","1890","Minnesota","270","Rice","1310","Rice",23925
"G2701330","1890","Minnesota","270","Rock","1330","Rock",6817
"G2701370","1890","Minnesota","270","St Louis","1370","St Louis",44566
"G2701390","1890","Minnesota","270","Scott","1390","Scott",13795
"G2701410","1890","Minnesota","270","Sherburne","1410","Sherburne",5902
"G2701430","1890","Minnesota","270","Sibley","1430","Sibley",15199
"G2701450","1890","Minnesota","270","Stearns","1450","Stearns",34710
"G2701470","1890","Minnesota","270","Steele","1470","Steele",13214
"G2701490","1890","Minnesota","270","Stevens","1490","Stevens",5197
"G2701510","1890","Minnesota","270","Swift","1510","Swift",10062
"G2701530","1890","Minnesota","270","Todd","1530","Todd",12922
"G2701550","1890","Minnesota","270","Traverse","1550","Traverse",4512
"G2701570","1890","Minnesota","270","Wabasha","1570","Wabasha",16940
"G2701590","1890","Minnesota","270","Wadena","1590","Wadena",4045
"G2701610","1890","Minnesota","270","Waseca","1610","Waseca",13311
"G2701630","1890","Minnesota","270","Washington","1630","Washington",25849
"G2701650","1890","Minnesota","270","Watonwan","1650","Watonwan",7741
"G2701670","1890","Minnesota","270","Wilkin","1670","Wilkin",4344
"G2701690","1890","Minnesota","270","Winona","1690","Winona",33733
"G2701710","1890","Minnesota","270","Wright","1710","Wright",24161
"G2701730","1890","Minnesota","270","Yellow Medicine","1730","Yellow Medicine",9836
"G2800010","1890","Mississippi","280","Adams","0010","Adams",6128
"G2800030","1890","Mississippi","280","Alcorn","0030","Alcorn",9605
"G2800050","1890","Mississippi","280","Amite","0050","Amite",7600
"G2800070","1890","Mississippi","280","Attala","0070","Attala",12742
"G2800090","1890","Mississippi","280","Benton","0090","Benton",5665
"G2800110","1890","Mississippi","280","Bolivar","0110","Bolivar",3222
"G2800130","1890","Mississippi","280","Calhoun","0130","Calhoun",11276
"G2800150","1890","Mississippi","280","Carroll","0150","Carroll",8161
"G2800170","1890","Mississippi","280","Chickasaw","0170","Chickasaw",8491
"G2800190","1890","Mississippi","280","Choctaw","0190","Choctaw",8208
"G2800210","1890","Mississippi","280","Claiborne","0210","Claiborne",3533
"G2800230","1890","Mississippi","280","Clarke","0230","Clarke",7716
"G2800250","1890","Mississippi","280","Clay","0250","Clay",5624
"G2800270","1890","Mississippi","280","Coahoma","0270","Coahoma",2245
"G2800290","1890","Mississippi","280","Copiah","0290","Copiah",14632
"G2800310","1890","Mississippi","280","Covington","0310","Covington",5319
"G2800330","1890","Mississippi","280","De Soto","0330","De Soto",6957
"G2800370","1890","Mississippi","280","Franklin","0370","Franklin",5484
"G2800410","1890","Mississippi","280","Greene","0410","Greene",2936
"G2800430","1890","Mississippi","280","Grenada","0430","Grenada",3896
"G2800450","1890","Mississippi","280","Hancock","0450","Hancock",5770
"G2800470","1890","Mississippi","280","Harrison","0470","Harrison",9163
"G2800490","1890","Mississippi","280","Hinds","0490","Hinds",10892
"G2800510","1890","Mississippi","280","Holmes","0510","Holmes",7084
"G2800550","1890","Mississippi","280","Issaquena","0550","Issaquena",736
"G2800570","1890","Mississippi","280","Itawamba","0570","Itawamba",10723
"G2800590","1890","Mississippi","280","Jackson","0590","Jackson",7814
"G2800610","1890","Mississippi","280","Jasper","0610","Jasper",7368
"G2800630","1890","Mississippi","280","Jefferson","0630","Jefferson",3589
"G2800670","1890","Mississippi","280","Jones","0670","Jones",7082
"G2800690","1890","Mississippi","280","Kemper","0690","Kemper",7869
"G2800710","1890","Mississippi","280","Lafayette","0710","Lafayette",11700
"G2800750","1890","Mississippi","280","Lauderdale","0750","Lauderdale",14671
"G2800770","1890","Mississippi","280","Lawrence","0770","Lawrence",6240
"G2800790","1890","Mississippi","280","Leake","0790","Leake",9350
"G2800810","1890","Mississippi","280","Lee","0810","Lee",12510
"G2800830","1890","Mississippi","280","Leflore","0830","Leflore",2597
"G2800850","1890","Mississippi","280","Lincoln","0850","Lincoln",10325
"G2800870","1890","Mississippi","280","Lowndes","0870","Lowndes",6009
"G2800890","1890","Mississippi","280","Madison","0890","Madison",6031
"G2800910","1890","Mississippi","280","Marion","0910","Marion",6530
"G2800930","1890","Mississippi","280","Marshall","0930","Marshall",9731
"G2800950","1890","Mississippi","280","Monroe","0950","Monroe",12109
"G2800970","1890","Mississippi","280","Montgomery","0970","Montgomery",7448
"G2800990","1890","Mississippi","280","Neshoba","0990","Neshoba",8351
"G2801010","1890","Mississippi","280","Newton","1010","Newton",10119
"G2801030","1890","Mississippi","280","Noxubee","1030","Noxubee",4709
"G2801050","1890","Mississippi","280","Oktibbeha","1050","Oktibbeha",5759
"G2801070","1890","Mississippi","280","Panola","1070","Panola",9248
"G2801090","1890","Mississippi","280","Pearl River","1090","Pearl River",2301
"G2801110","1890","Mississippi","280","Perry","1110","Perry",4582
"G2801130","1890","Mississippi","280","Pike","1130","Pike",10581
"G2801150","1890","Mississippi","280","Pontotoc","1150","Pontotoc",10585
"G2801170","1890","Mississippi","280","Prentiss","1170","Prentiss",10833
"G2801190","1890","Mississippi","280","Quitman","1190","Quitman",894
"G2801210","1890","Mississippi","280","Rankin","1210","Rankin",7507
"G2801230","1890","Mississippi","280","Scott","1230","Scott",7000
"G2801250","1890","Mississippi","280","Sharkey","1250","Sharkey",1223
"G2801270","1890","Mississippi","280","Simpson","1270","Simpson",6229
"G2801290","1890","Mississippi","280","Smith","1290","Smith",8924
"G2801330","1890","Mississippi","280","Sunflower","1330","Sunflower",2530
"G2801350","1890","Mississippi","280","Tallahatchie","1350","Tallahatchie",5154
"G2801370","1890","Mississippi","280","Tate","1370","Tate",8495
"G2801390","1890","Mississippi","280","Tippah","1390","Tippah",10026
"G2801410","1890","Mississippi","280","Tishomingo","1410","Tishomingo",8311
"G2801430","1890","Mississippi","280","Tunica","1430","Tunica",1259
"G2801450","1890","Mississippi","280","Union","1450","Union",11608
"G2801490","1890","Mississippi","280","Warren","1490","Warren",8803
"G2801510","1890","Mississippi","280","Washington","1510","Washington",4838
"G2801530","1890","Mississippi","280","Wayne","1530","Wayne",5799
"G2801550","1890","Mississippi","280","Webster","1550","Webster",9080
"G2801570","1890","Mississippi","280","Wilkinson","1570","Wilkinson",3962
"G2801590","1890","Mississippi","280","Winston","1590","Winston",6987
"G2801610","1890","Mississippi","280","Yalobusha","1610","Yalobusha",7683
"G2801630","1890","Mississippi","280","Yazoo","1630","Yazoo",8690
"G2900010","1890","Missouri","290","Adair","0010","Adair",17114
"G2900030","1890","Missouri","290","Andrew","0030","Andrew",15751
"G2900050","1890","Missouri","290","Atchison","0050","Atchison",15485
"G2900070","1890","Missouri","290","Audrain","0070","Audrain",20230
"G2900090","1890","Missouri","290","Barry","0090","Barry",22846
"G2900110","1890","Missouri","290","Barton","0110","Barton",18457
"G2900130","1890","Missouri","290","Bates","0130","Bates",31817
"G2900150","1890","Missouri","290","Benton","0150","Benton",14808
"G2900170","1890","Missouri","290","Bollinger","0170","Bollinger",13097
"G2900190","1890","Missouri","290","Boone","0190","Boone",21364
"G2900210","1890","Missouri","290","Buchanan","0210","Buchanan",66116
"G2900230","1890","Missouri","290","Butler","0230","Butler",9568
"G2900250","1890","Missouri","290","Caldwell","0250","Caldwell",14777
