GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AVF001,AVF002,AVF003,AVF004,AVF005,AVF006,AVF007,AVF008,AVF009,AVF010,AVF011,AVF012,AV2001
"G4802010","1890","Texas","480","Harris","2010","Harris",13522,10816,6509,8,7,0,0,0,0,1,2,1,23718
"G4802030","1890","Texas","480","Harrison","2030","Harrison",18191,17196,8931,2,0,0,0,0,0,0,5,0,8528
"G4802050","1890","Texas","480","Hartley","2050","Hartley",1,0,0,0,0,0,0,0,0,0,0,0,251
"G4802070","1890","Texas","480","Haskell","2070","Haskell",6,2,0,0,0,0,0,0,0,0,0,0,1659
"G4802090","1890","Texas","480","Hays","2090","Hays",2171,1475,1217,5,0,0,0,0,0,24,4,0,9152
"G4802110","1890","Texas","480","Hemphill","2110","Hemphill",9,3,0,2,0,0,0,0,0,0,0,0,508
"G4802130","1890","Texas","480","Henderson","2130","Henderson",2988,2094,1654,0,0,0,0,0,0,4,0,0,9293
"G4802150","1890","Texas","480","Hidalgo","2150","Hidalgo",76,114,41,0,0,0,0,0,0,1,0,1,6457
"G4802170","1890","Texas","480","Hill","2170","Hill",2096,1298,806,2,0,0,0,0,0,0,0,0,25485
"G4802190","1890","Texas","480","Hockley","2190","Hockley",0,0,0,0,0,0,0,0,0,0,0,0,
"G4802210","1890","Texas","480","Hood","2210","Hood",274,198,97,1,0,11,0,0,0,0,0,0,7339
"G4802230","1890","Texas","480","Hopkins","2230","Hopkins",2838,2153,1620,1,0,0,0,0,0,7,2,1,17726
"G4802250","1890","Texas","480","Houston","2250","Houston",8467,7233,3542,0,0,0,0,0,0,1,4,0,10892
"G4802270","1890","Texas","480","Howard","2270","Howard",34,2,0,11,0,0,0,0,0,0,0,0,1165
"G4802310","1890","Texas","480","Hunt","2310","Hunt",2953,1211,1078,3,0,0,0,0,0,12,4,0,28917
"G4802330","1890","Texas","480","Hutchinson","2330","Hutchinson",2,0,0,0,0,0,0,0,0,0,0,0,56
"G4802350","1890","Texas","480","Irion","2350","Irion",2,0,0,0,0,0,0,0,0,0,0,0,868
"G4802370","1890","Texas","480","Jack","2370","Jack",97,118,72,0,0,1,0,0,0,0,0,1,9643
"G4802390","1890","Texas","480","Jackson","2390","Jackson",1822,1412,1164,0,0,0,0,0,0,0,1,0,1459
"G4802410","1890","Texas","480","Jasper","2410","Jasper",2378,2538,1759,0,0,0,0,0,0,0,0,0,3214
"G4802430","1890","Texas","480","Jeff Davis","2430","Jeff Davis",37,0,0,3,0,0,0,0,0,2,0,0,1352
"G4802450","1890","Texas","480","Jefferson","2450","Jefferson",2218,1199,498,0,0,0,0,0,0,1,0,0,3638
"G4802510","1890","Texas","480","Johnson","2510","Johnson",852,574,279,2,0,0,0,0,0,0,0,5,21459
"G4802530","1890","Texas","480","Jones","2530","Jones",7,4,0,0,0,0,0,0,0,0,0,0,3790
"G4802550","1890","Texas","480","Karnes","2550","Karnes",544,489,279,0,0,0,0,0,0,0,1,0,3093
"G4802570","1890","Texas","480","Kaufman","2570","Kaufman",3176,1974,838,4,3,0,0,0,0,0,0,2,18418
"G4802590","1890","Texas","480","Kendall","2590","Kendall",216,175,101,0,0,0,0,0,0,0,0,0,3610
"G4802630","1890","Texas","480","Kent","2630","Kent",0,0,0,0,0,0,0,0,0,0,0,0,324
"G4802650","1890","Texas","480","Kerr","2650","Kerr",106,92,90,1,0,0,0,0,0,0,1,0,4355
"G4802670","1890","Texas","480","Kimble","2670","Kimble",5,8,0,0,0,0,0,0,0,0,0,0,2238
"G4802690","1890","Texas","480","King","2690","King",2,1,0,0,0,0,0,0,0,0,0,0,171
"G4802710","1890","Texas","480","Kinney","2710","Kinney",253,475,418,0,0,0,0,0,0,1,6,1,3527
"G4802750","1890","Texas","480","Knox","2750","Knox",0,3,0,0,0,0,0,0,0,0,0,0,1134
"G4802770","1890","Texas","480","Lamar","2770","Lamar",9378,6729,4410,6,1,0,0,0,0,35,18,15,27883
"G4802790","1890","Texas","480","Lamb","2790","Lamb",0,0,0,0,0,0,0,0,0,0,0,0,4
"G4802810","1890","Texas","480","Lampasas","2810","Lampasas",262,172,86,2,0,0,0,0,0,0,1,0,7320
"G4802830","1890","Texas","480","La Salle","2830","La Salle",67,14,1,0,0,0,0,0,0,0,0,0,2072
"G4802850","1890","Texas","480","Lavaca","2850","Lavaca",4253,3420,2707,2,0,0,0,0,0,1,0,0,17631
"G4802870","1890","Texas","480","Lee","2870","Lee",3102,1956,0,0,0,0,0,0,0,0,0,0,8850
"G4802890","1890","Texas","480","Leon","2890","Leon",5377,5102,2708,0,0,0,0,0,0,0,8,0,8464
"G4802910","1890","Texas","480","Liberty","2910","Liberty",1715,2433,1975,0,0,0,0,0,0,3,1,24,2512
"G4802930","1890","Texas","480","Limestone","2930","Limestone",4459,3171,1919,0,0,10,0,0,0,2,0,0,17217
"G4802950","1890","Texas","480","Lipscomb","2950","Lipscomb",0,2,0,0,0,0,0,0,0,0,0,0,632
"G4802970","1890","Texas","480","Live Oak","2970","Live Oak",49,76,28,0,0,0,0,0,0,0,0,0,2006
"G4802990","1890","Texas","480","Llano","2990","Llano",52,66,18,0,0,0,0,0,0,1,0,0,6719
"G4803010","1890","Texas","480","Loving","3010","Loving",0,0,0,0,0,0,0,0,0,0,0,0,3
"G4803030","1890","Texas","480","Lubbock","3030","Lubbock",2,0,0,0,0,0,0,0,0,0,0,0,31
"G4803050","1890","Texas","480","Lynn","3050","Lynn",0,0,0,0,0,0,0,0,0,0,0,0,24
"G4803070","1890","Texas","480","McCulloch","3070","Mcculloch",12,22,2,0,0,0,0,0,0,0,0,0,3205
"G4803090","1890","Texas","480","McLennan","3090","Mclennan",10381,7643,4627,11,3,0,0,0,0,1,12,12,28811
"G4803110","1890","Texas","480","McMullen","3110","Mcmullen",44,47,12,0,0,0,0,0,0,0,0,0,994
"G4803130","1890","Texas","480","Madison","3130","Madison",2070,1702,1470,0,0,0,0,0,0,3,0,0,6439
"G4803150","1890","Texas","480","Marion","3150","Marion",6989,7210,4362,0,1,0,0,0,0,12,13,0,3861
"G4803170","1890","Texas","480","Martin","3170","Martin",0,0,0,0,0,0,0,0,0,0,0,0,264
"G4803190","1890","Texas","480","Mason","3190","Mason",31,41,26,0,0,0,0,0,0,0,0,2,5149
"G4803210","1890","Texas","480","Matagorda","3210","Matagorda",2621,2524,2120,0,0,0,0,0,0,0,0,3,1364
"G4803230","1890","Texas","480","Maverick","3230","Maverick",142,94,281,9,0,0,0,0,0,0,0,0,3547
"G4803250","1890","Texas","480","Medina","3250","Medina",283,277,92,0,0,0,0,0,0,2,6,0,5445
"G4803270","1890","Texas","480","Menard","3270","Menard",23,37,372,0,0,0,0,0,0,0,0,0,1192
"G4803290","1890","Texas","480","Midland","3290","Midland",3,0,0,2,0,0,0,0,0,0,0,0,1028
"G4803310","1890","Texas","480","Milam","3310","Milam",6220,3934,2977,3,0,0,0,0,0,2,2,2,18548
"G4803330","1890","Texas","480","Mills","3330","Mills",57,0,0,0,0,0,0,0,0,0,0,0,5436
"G4803350","1890","Texas","480","Mitchell","3350","Mitchell",99,5,0,10,0,0,0,0,0,0,0,0,1950
"G4803370","1890","Texas","480","Montague","3370","Montague",87,47,24,0,0,0,0,0,0,2,0,5,18774
"G4803390","1890","Texas","480","Montgomery","3390","Montgomery",5488,5220,3351,1,0,0,0,0,0,1,8,1,6275
"G4803410","1890","Texas","480","Moore","3410","Moore",0,0,0,0,0,0,0,0,0,0,0,0,15
"G4803430","1890","Texas","480","Morris","3430","Morris",2610,2043,0,0,1,0,0,0,0,2,0,0,3968
"G4803450","1890","Texas","480","Motley","3450","Motley",3,0,0,0,0,0,0,0,0,0,0,0,136
"G4803470","1890","Texas","480","Nacogdoches","3470","Nacogdoches",4257,3040,3275,0,0,0,0,0,0,14,0,32,11713
"G4803490","1890","Texas","480","Navarro","3490","Navarro",6266,5344,2245,1,0,0,0,0,0,1,2,0,20105
"G4803510","1890","Texas","480","Newton","3510","Newton",1558,1507,831,0,0,0,0,0,0,0,0,0,3092
"G4803530","1890","Texas","480","Nolan","3530","Nolan",32,5,0,0,0,0,0,0,0,1,0,0,1540
"G4803550","1890","Texas","480","Nueces","3550","Nueces",707,629,332,2,0,0,0,0,0,0,0,0,7384
"G4803570","1890","Texas","480","Ochiltree","3570","Ochiltree",0,0,0,0,0,0,0,0,0,0,0,0,198
"G4803590","1890","Texas","480","Oldham","3590","Oldham",3,0,0,0,0,0,0,0,0,0,0,0,267
"G4803610","1890","Texas","480","Orange","3610","Orange",829,463,250,0,0,0,0,0,0,4,0,0,3937
"G4803630","1890","Texas","480","Palo Pinto","3630","Palo Pinto",67,85,0,0,0,0,0,0,0,0,3,0,8253
"G4803650","1890","Texas","480","Panola","3650","Panola",6350,4924,3727,0,0,0,0,0,0,0,11,0,7978
"G4803670","1890","Texas","480","Parker","3670","Parker",671,615,293,2,5,0,0,0,0,0,0,0,21009
"G4803690","1890","Texas","480","Parmer","3690","Parmer",0,0,0,0,0,0,0,0,0,0,0,0,7
"G4803710","1890","Texas","480","Pecos","3710","Pecos",8,127,0,11,0,0,0,0,0,0,0,0,1307
"G4803730","1890","Texas","480","Polk","3730","Polk",3837,2611,4298,0,0,0,0,0,0,223,236,1,6272
"G4803750","1890","Texas","480","Potter","3750","Potter",14,2,0,5,0,0,0,0,0,0,0,0,830
"G4803770","1890","Texas","480","Presidio","3770","Presidio",26,429,489,3,0,0,0,0,0,0,0,0,1669
"G4803790","1890","Texas","480","Rains","3790","Rains",415,250,0,0,0,0,0,0,0,0,0,0,3494
"G4803810","1890","Texas","480","Randall","3810","Randall",0,0,0,0,0,0,0,0,0,0,0,0,187
"G4803870","1890","Texas","480","Red River","3870","Red River",6628,6242,4148,0,0,0,0,0,0,1,40,0,14823
"G4803890","1890","Texas","480","Reeves","3890","Reeves",7,0,0,16,0,0,0,0,0,0,0,0,1224
"G4803910","1890","Texas","480","Refugio","3910","Refugio",324,336,246,0,0,0,0,0,0,0,0,0,915
"G4803930","1890","Texas","480","Roberts","3930","Roberts",2,0,0,0,0,0,0,0,0,0,0,0,324
"G4803950","1890","Texas","480","Robertson","3950","Robertson",14142,10925,4530,38,72,3,0,0,0,0,0,0,12326
"G4803970","1890","Texas","480","Rockwall","3970","Rockwall",216,83,0,0,0,0,0,0,0,0,3,0,5756
"G4803990","1890","Texas","480","Runnels","3990","Runnels",31,13,0,0,0,0,0,0,0,0,0,0,3162
"G4804010","1890","Texas","480","Rusk","4010","Rusk",7624,8169,7715,0,0,0,0,0,0,9,10,0,10926
"G4804030","1890","Texas","480","Sabine","4030","Sabine",1084,993,1107,0,0,0,0,0,0,0,0,0,3885
"G4804050","1890","Texas","480","San Augustine","4050","San Augustine",2131,1915,1964,0,0,0,0,0,0,0,0,1,4557
"G4804070","1890","Texas","480","San Jacinto","4070","San Jacinto",4328,3293,0,0,0,0,0,0,0,5,42,0,3027
"G4804090","1890","Texas","480","San Patricio","4090","San Patricio",25,74,64,0,0,0,0,0,0,0,0,0,1287
"G4804110","1890","Texas","480","San Saba","4110","San Saba",53,140,144,0,0,0,0,0,0,0,1,0,6588
"G4804130","1890","Texas","480","Schleicher","4130","Schleicher",4,0,0,0,0,0,0,0,0,17,0,0,134
"G4804150","1890","Texas","480","Scurry","4150","Scurry",2,8,0,0,0,0,0,0,0,0,0,0,1413
"G4804170","1890","Texas","480","Shackelford","4170","Shackelford",167,135,55,0,0,0,0,0,0,0,121,0,1845
"G4804190","1890","Texas","480","Shelby","4190","Shelby",2954,2154,1755,0,0,0,0,0,0,0,0,0,11411
"G4804210","1890","Texas","480","Sherman","4210","Sherman",1,0,0,0,0,0,0,0,0,0,0,0,33
"G4804230","1890","Texas","480","Smith","4230","Smith",12690,10357,7131,0,0,0,0,0,0,1,0,0,15633
"G4804250","1890","Texas","480","Somervell","4250","Somervell",6,24,0,0,0,0,0,0,0,0,4,0,3413
"G4804270","1890","Texas","480","Starr","4270","Starr",10,211,18,0,0,0,0,0,0,0,0,0,10739
"G4804290","1890","Texas","480","Stephens","4290","Stephens",5,25,24,0,0,0,0,0,0,0,0,0,4921
"G4804330","1890","Texas","480","Stonewall","4330","Stonewall",2,10,0,0,0,0,0,0,0,1,3,0,1021
"G4804350","1890","Texas","480","Sutton","4350","Sutton",1,0,0,1,0,0,0,0,0,0,0,0,656
"G4804370","1890","Texas","480","Swisher","4370","Swisher",0,0,0,0,0,0,0,0,0,0,0,0,100
"G4804390","1890","Texas","480","Tarrant","4390","Tarrant",4316,2160,705,40,3,0,1,0,0,8,20,0,36777
"G4804410","1890","Texas","480","Taylor","4410","Taylor",174,8,0,14,0,0,0,0,0,1,0,0,6768
"G4804450","1890","Texas","480","Terry","4450","Terry",0,0,0,0,0,0,0,0,0,0,0,0,21
"G4804470","1890","Texas","480","Throckmorton","4470","Throckmorton",11,12,0,0,0,0,0,0,0,0,0,0,891
"G4804490","1890","Texas","480","Titus","4490","Titus",1760,1346,2818,0,0,0,0,0,0,0,4,2,6430
"G4804510","1890","Texas","480","Tom Green","4510","Tom Green",202,645,0,3,2,0,0,0,0,3,2,0,4944
"G4804530","1890","Texas","480","Travis","4530","Travis",10090,8599,4647,8,10,0,0,0,0,2,9,1,26222
"G4804550","1890","Texas","480","Trinity","4550","Trinity",1903,1162,1084,0,0,0,0,0,0,5,0,1,5740
"G4804570","1890","Texas","480","Tyler","4570","Tyler",2392,1502,1472,0,0,0,0,0,0,1,0,0,8484
"G4804590","1890","Texas","480","Upshur","4590","Upshur",3929,3381,4867,0,0,0,0,0,0,0,1,0,8766
"G4804610","1890","Texas","480","Upton","4610","Upton",1,0,0,0,0,0,0,0,0,0,0,0,51
"G4804630","1890","Texas","480","Uvalde","4630","Uvalde",84,63,73,0,0,0,0,0,0,0,0,0,3720
"G4804650","1890","Texas","480","Val Verde","4650","Val Verde",108,0,0,6,0,0,0,0,0,2,0,0,2758
"G4804670","1890","Texas","480","Van Zandt","4670","Van Zandt",1098,1163,682,0,0,0,0,0,0,0,0,0,15127
"G4804690","1890","Texas","480","Victoria","4690","Victoria",3519,2406,1768,1,0,0,0,0,0,0,0,0,5217
"G4804710","1890","Texas","480","Walker","4710","Walker",7232,6766,5823,0,0,0,0,0,0,0,1,2,5642
"G4804730","1890","Texas","480","Waller","4730","Waller",6703,5830,0,0,0,0,0,0,0,1,2,0,4184
"G4804750","1890","Texas","480","Ward","4750","Ward",3,0,0,0,0,0,0,0,0,0,0,0,74
"G4804770","1890","Texas","480","Washington","4770","Washington",15200,14719,12241,2,1,0,0,0,0,2,0,0,13957
"G4804790","1890","Texas","480","Webb","4790","Webb",214,184,2,3,0,0,0,0,0,0,0,0,14625
"G4804810","1890","Texas","480","Wharton","4810","Wharton",6119,3631,2910,0,0,0,0,0,0,4,1,2,1461
"G4804830","1890","Texas","480","Wheeler","4830","Wheeler",16,35,0,1,0,0,0,0,0,0,0,0,761
"G4804850","1890","Texas","480","Wichita","4850","Wichita",128,17,0,2,0,0,0,0,0,1,0,0,4700
"G4804870","1890","Texas","480","Wilbarger","4870","Wilbarger",26,0,0,9,0,0,0,0,0,0,0,0,7057
"G4804910","1890","Texas","480","Williamson","4910","Williamson",2755,1631,801,2,0,0,0,0,0,6,4,4,23146
"G4804930","1890","Texas","480","Wilson","4930","Wilson",1053,921,463,0,0,0,0,0,0,0,0,0,9602
"G4804950","1890","Texas","480","Winkler","4950","Winkler",0,0,0,0,0,0,0,0,0,0,0,0,18
"G4804970","1890","Texas","480","Wise","4970","Wise",161,165,51,2,0,0,0,0,0,0,0,0,23971
"G4804990","1890","Texas","480","Wood","4990","Wood",3249,2558,1247,0,0,0,0,0,0,3,1,0,10680
"G4805010","1890","Texas","480","Yoakum","5010","Yoakum",0,0,0,0,0,0,0,0,0,0,0,0,4
"G4805030","1890","Texas","480","Young","5030","Young",15,17,4,0,0,0,0,0,0,0,0,0,5034
"G4805050","1890","Texas","480","Zapata","5050","Zapata",0,7,0,0,0,0,0,0,0,0,9,0,3562
"G4805070","1890","Texas","480","Zavala","5070","Zavala",3,10,4,0,0,0,0,0,0,0,0,0,1094
"G4950015","1890","Utah Territory","495","Beaver","0015","Beaver",15,22,0,4,28,0,0,0,0,0,40,2,3321
"G4950035","1890","Utah Territory","495","Box Elder","0035","Box Elder",8,8,19,147,159,403,0,0,0,173,237,4,7314
"G4950055","1890","Utah Territory","495","Cache","0055","Cache",11,9,5,2,0,0,0,0,0,1,9,5,15495
"G4950115","1890","Utah Territory","495","Davis","0115","Davis",1,0,0,0,0,0,0,0,0,2,7,5,6748
"G4950155","1890","Utah Territory","495","Emery","0155","Emery",2,1,0,66,0,0,0,0,0,12,0,0,4996
"G4950175","1890","Utah Territory","495","Garfield","0175","Garfield",1,0,0,0,0,0,0,0,0,5,0,0,2451
"G4950195","1890","Utah Territory","495","Grand","0195","Grand",2,0,0,44,0,0,0,0,0,0,0,0,495
"G4950295","1890","Utah Territory","495","Iron","0295","Iron",0,14,0,0,0,0,0,0,0,8,55,15,2675
"G4950315","1890","Utah Territory","495","Juab","0315","Juab",1,2,4,6,0,0,0,0,0,0,4,2,5575
"G4950335","1890","Utah Territory","495","Kane","0335","Kane",1,0,1,0,0,0,0,0,0,97,6,7,1587
"G4950375","1890","Utah Territory","495","Millard","0375","Millard",0,1,1,0,1,0,0,0,0,1,4,87,4032
"G4950395","1890","Utah Territory","495","Morgan","0395","Morgan",0,0,2,0,17,0,0,0,0,0,0,0,1780
"G4950415","1890","Utah Territory","495","Piute","0415","Piute",0,2,0,0,0,0,0,0,0,40,120,2,2802
"G4950435","1890","Utah Territory","495","Rich","0435","Rich",1,0,0,2,0,0,0,0,0,1,1,2,1523
"G4950495","1890","Utah Territory","495","Salt Lake","0495","Salt Lake",240,133,51,269,131,0,0,0,0,3,19,9,57945
"G4950515","1890","Utah Territory","495","San Juan","0515","San Juan",2,0,0,0,0,0,0,0,0,53,0,0,310
"G4950535","1890","Utah Territory","495","Sanpete","0535","Sanpete",5,2,0,0,0,0,0,0,0,52,71,15,13089
"G4950555","1890","Utah Territory","495","Sevier","0555","Sevier",3,0,0,0,0,0,0,0,0,0,2,0,6196
"G4950595","1890","Utah Territory","495","Summit","0595","Summit",4,7,4,131,67,39,0,0,0,0,2,2,7598
"G4950615","1890","Utah Territory","495","Tooele","0615","Tooele",58,5,0,8,10,0,0,0,0,43,152,0,3591
"G4950635","1890","Utah Territory","495","Uintah","0635","Uintah",127,1,0,7,0,0,0,0,0,3,18,0,2625
"G4950675","1890","Utah Territory","495","Utah","0675","Utah",9,6,6,12,0,0,0,0,0,15,25,12,23732
"G4950715","1890","Utah Territory","495","Wasatch","0715","Wasatch",0,1,0,0,2,0,0,0,0,4,6,0,3591
"G4950735","1890","Utah Territory","495","Washington","0735","Washington",10,1,4,2,53,0,0,0,0,94,26,8,3903
"G4950755","1890","Utah Territory","495","Weber","0755","Weber",87,17,21,106,33,3,4,0,0,1,3,1,22525
"G5000010","1890","Vermont","500","Addison","0010","Addison",78,125,106,,,,0,0,0,1,0,0,22198
"G5000030","1890","Vermont","500","Bennington","0030","Bennington",139,151,149,2,0,0,0,0,0,0,1,0,20307
"G5000050","1890","Vermont","500","Caledonia","0050","Caledonia",24,16,15,4,0,0,0,0,0,0,1,0,23408
"G5000070","1890","Vermont","500","Chittenden","0070","Chittenden",183,208,130,8,0,0,0,0,0,8,0,0,35190
"G5000090","1890","Vermont","500","Essex","0090","Essex",7,10,3,0,0,0,0,0,0,13,5,3,9491
"G5000110","1890","Vermont","500","Franklin","0110","Franklin",84,94,98,4,0,0,0,0,0,0,0,0,29667
"G5000130","1890","Vermont","500","Grand Isle","0130","Grand Isle",6,12,5,0,0,0,0,0,0,0,2,6,3837
"G5000150","1890","Vermont","500","Lamoille","0150","Lamoille",8,6,5,0,0,0,0,0,0,0,0,5,12823
"G5000170","1890","Vermont","500","Orange","0170","Orange",15,17,13,2,0,0,0,0,0,0,0,0,19558
"G5000190","1890","Vermont","500","Orleans","0190","Orleans",12,23,29,0,0,0,0,0,0,1,0,0,22088
"G5000210","1890","Vermont","500","Rutland","0210","Rutland",182,174,182,7,0,0,1,0,0,0,2,0,45207
"G5000230","1890","Vermont","500","Washington","0230","Washington",26,34,29,1,0,0,0,0,0,3,0,0,29576
"G5000250","1890","Vermont","500","Windham","0250","Windham",103,90,50,1,0,0,0,0,0,0,0,0,26443
"G5000270","1890","Vermont","500","Windsor","0270","Windsor",70,97,110,3,0,0,0,0,0,8,0,0,31625
"G5100010","1890","Virginia","510","Accomack","0010","Accomack",9730,9393,7842,0,0,0,0,0,0,0,0,0,17547
"G5100030","1890","Virginia","510","Albemarle","0030","Albemarle",14126,16659,14994,0,0,0,1,0,0,0,0,0,18252
"G5100035","1890","Virginia","510","Alexandria","0035","Alexandria",7236,7574,7310,0,0,1,0,0,0,0,0,0,11361
"G5100050","1890","Virginia","510","Alleghany","0050","Alleghany",2328,1132,579,0,0,0,0,0,0,0,0,0,6955
"G5100070","1890","Virginia","510","Amelia","0070","Amelia",6045,7340,6823,0,0,0,0,0,0,0,0,0,3023
"G5100090","1890","Virginia","510","Amherst","0090","Amherst",7628,8702,6704,0,0,0,0,0,0,0,6,12,9923
"G5100110","1890","Virginia","510","Appomattox","0110","Appomattox",4335,4927,4536,0,0,0,0,0,0,0,0,0,5254
"G5100150","1890","Virginia","510","Augusta","0150","Augusta",8407,9310,6737,1,0,0,1,0,0,0,7,0,28596
"G5100170","1890","Virginia","510","Bath","0170","Bath",761,961,889,0,0,0,0,0,0,0,0,0,3826
"G5100190","1890","Virginia","510","Bedford","0190","Bedford",11149,12677,10770,0,0,0,0,0,0,0,0,0,20064
"G5100210","1890","Virginia","510","Bland","0210","Bland",241,254,217,0,0,0,0,0,0,0,0,0,4888
"G5100230","1890","Virginia","510","Botetourt","0230","Botetourt",3732,4650,3163,0,0,0,0,0,0,0,0,0,11122
"G5100250","1890","Virginia","510","Brunswick","0250","Brunswick",10584,10685,8902,0,0,0,0,0,0,0,0,0,6661
"G5100270","1890","Virginia","510","Buchanan","0270","Buchanan",24,33,47,0,0,0,0,0,0,0,0,0,5843
"G5100290","1890","Virginia","510","Buckingham","0290","Buckingham",7597,8773,7711,0,0,0,0,0,0,0,0,0,6786
"G5100310","1890","Virginia","510","Campbell","0310","Campbell",19800,18953,14343,4,0,0,0,0,0,0,0,0,21283
"G5100330","1890","Virginia","510","Caroline","0330","Caroline",9322,9628,8038,0,0,0,0,0,0,0,9,13,7359
"G5100350","1890","Virginia","510","Carroll","0350","Carroll",358,346,328,0,0,0,0,0,0,4,0,0,15135
"G5100360","1890","Virginia","510","Charles City","0360","Charles City",3717,3751,3153,0,0,0,0,0,0,1,0,0,1348
"G5100370","1890","Virginia","510","Charlotte","0370","Charlotte",9361,10949,9613,0,0,0,0,0,0,0,0,0,5716
"G5100410","1890","Virginia","510","Chesterfield","0410","Chesterfield",10811,11521,8733,0,0,0,1,0,0,0,0,7,15399
"G5100430","1890","Virginia","510","Clarke","0430","Clarke",2454,2537,2159,0,0,0,0,0,0,0,0,0,5617
"G5100450","1890","Virginia","510","Craig","0450","Craig",149,236,230,0,0,0,0,0,0,0,0,0,3686
"G5100470","1890","Virginia","510","Culpeper","0470","Culpeper",6085,6623,6169,0,0,0,0,0,0,1,0,0,7147
"G5100490","1890","Virginia","510","Cumberland","0490","Cumberland",6622,7417,5433,0,0,0,0,0,0,0,0,0,2860
"G5100510","1890","Virginia","510","Dickenson","0510","Dickenson",26,0,0,0,0,0,0,0,0,0,0,0,5051
"G5100530","1890","Virginia","510","Dinwiddie","0530","Dinwiddie",8394,18428,17664,0,0,0,0,0,0,1,5,21,5120
"G5100550","1890","Virginia","510","Elizabeth City","0550","Elizabeth City",7774,6531,5471,1,0,0,4,0,0,111,2,0,8278
"G5100570","1890","Virginia","510","Essex","0570","Essex",6462,7569,6650,0,0,0,0,0,0,1,0,0,3584
"G5100590","1890","Virginia","510","Fairfax","0590","Fairfax",5069,5264,4284,0,0,1,0,0,0,0,0,0,11586
"G5100610","1890","Virginia","510","Fauquier","0610","Fauquier",7904,9305,7856,0,0,0,0,0,0,0,0,0,14686
"G5100630","1890","Virginia","510","Floyd","0630","Floyd",1175,1274,997,0,0,0,0,0,0,0,0,0,13230
"G5100650","1890","Virginia","510","Fluvanna","0650","Fluvanna",4457,5290,5097,0,0,0,0,0,0,0,0,0,5051
"G5100670","1890","Virginia","510","Franklin","0670","Franklin",6248,8015,5996,0,0,0,0,0,0,0,0,0,18737
"G5100690","1890","Virginia","510","Frederick","0690","Frederick",2228,2556,2733,0,0,0,0,0,0,0,0,0,15652
"G5100710","1890","Virginia","510","Giles","0710","Giles",837,1109,598,0,0,0,0,0,0,0,0,5,8253
"G5100730","1890","Virginia","510","Gloucester","0730","Gloucester",6216,6533,5429,0,0,0,0,0,0,0,1,0,5437
"G5100750","1890","Virginia","510","Goochland","0750","Goochland",5874,6234,6601,0,0,0,0,0,0,1,0,1,4083
"G5100770","1890","Virginia","510","Grayson","0770","Grayson",920,997,754,0,0,0,0,0,0,1,0,0,13473
"G5100790","1890","Virginia","510","Greene","0790","Greene",1508,1825,1452,0,0,0,0,0,0,0,0,0,4114
"G5100810","1890","Virginia","510","Greensville","0810","Greensville",5311,5650,4207,0,0,0,0,0,0,0,0,0,2919
"G5100830","1890","Virginia","510","Halifax","0830","Halifax",19416,20295,16266,0,0,0,0,0,0,0,0,0,15008
"G5100850","1890","Virginia","510","Hanover","0850","Hanover",8211,9282,8562,0,0,0,0,0,0,3,12,0,9188
"G5100870","1890","Virginia","510","Henrico","0870","Henrico",43595,37878,31031,21,3,0,0,0,0,3,0,0,59775
"G5100890","1890","Virginia","510","Henry","0890","Henry",8283,7395,5581,0,0,0,0,0,0,0,0,0,9925
"G5100910","1890","Virginia","510","Highland","0910","Highland",422,449,348,0,0,0,0,0,0,0,0,0,4930
"G5100930","1890","Virginia","510","Isle Of Wight","0930","Isle Of Wight",5144,4555,3446,0,0,0,0,0,0,0,7,0,6169
